genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Pitpnb	0.239494813238754	7.21230148225529	6.12119851802001	1.59077850374455e-05	3.45999215041181e-05	1.26324709689268
Calr3	0.70176394009845	1.52719864300153	6.12032724738859	1.59334587505484e-05	3.46508468216786e-05	2.35848546138908
Pcdhb18	1.79755704385584	-0.959827710606822	6.11804980563062	1.60007717942097e-05	3.47924017155584e-05	3.04094616256925
Kdm1b	0.371445728162214	4.69234316198713	6.11556996452441	1.60744034357526e-05	3.49476546788412e-05	1.53272476290642
Slc2a4rg-ps	0.565971112407958	2.9820759888291	6.11243841734288	1.61678892871861e-05	3.51362679332075e-05	1.97554429357987
Cldnd1	0.201286792306216	6.75028995163691	6.1053822518906	1.63806144819299e-05	3.55738781633924e-05	1.26025619839495
Gm9936	2.33973922301967	-2.1904131794775	6.10471257142378	1.64009542626621e-05	3.56081727460847e-05	3.18605806278256
Wls	0.227333432417821	7.82783899670061	6.10366661618192	1.64327749518116e-05	3.56723125184343e-05	1.1982045404876
Myo6	0.343635997199855	4.07026757119459	6.10242856039955	1.64705228164151e-05	3.57443445959012e-05	1.625291475921
Gars	0.193778266417278	9.39233716639324	6.10178119783998	1.64902965472892e-05	3.57822981343479e-05	1.13217732840846
Gm43737	0.54736725148311	2.19446950120666	6.10038031642658	1.65331711050332e-05	3.58703606987128e-05	2.16115975722327
AC135633.1	3.21533165607102	-3.62404102353757	6.09984500147966	1.6549585233582e-05	3.59009982803306e-05	3.23119409311437
Rmnd1	0.460396633175277	3.49896021976457	6.098141707669	1.66019254039669e-05	3.60095509039083e-05	1.77033161731612
Cox16	0.638782454601439	2.41277653864776	6.09700874698546	1.66368352106358e-05	3.60802722615146e-05	2.08536441335603
Net1	0.231244350510179	6.7811837402956	6.09592876126028	1.66701837601093e-05	3.61475886048735e-05	1.24102291838972
Ube2h	0.227171020576338	6.23655758583553	6.09558100235701	1.66809368878935e-05	3.61608901828376e-05	1.27965501984707
Dnhd1	1.68830652571859	-1.26528171257454	6.09275437112726	1.67686077400699e-05	3.63459108518845e-05	3.04515063754758
