genes	entrezID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Ripk2	192656	0.646137579718236	4.71852415909447	12.7846730692365	1.3573580255327e-09	6.19162127449424e-09	11.3909970421347
Acot1	26897	7.05029906378992	-1.32685426572921	13.1630106353721	1.36495008471806e-09	6.22430875347862e-09	12.0433021181825
Reep1	52250	2.73164784104806	0.221822632647278	12.7752423393985	1.37156838059981e-09	6.24863623426104e-09	12.3953840684782
Nt5e	23959	2.12693191307078	0.645107451166088	12.7618018607675	1.39209367722372e-09	6.33424306838931e-09	12.3143192162277
Nfil3	18030	0.512007179057016	5.46687791376778	12.7605665715719	1.39399637912352e-09	6.34092529226973e-09	11.2503942090464
Ttll1	319953	0.633274136302425	5.18762175024657	12.7576813637064	1.39845117253291e-09	6.3592085386101e-09	11.2859458435119
Adgrv1	110789	6.24319344565547	-2.53639392401466	12.7510763598422	1.40870625412773e-09	6.40185549091151e-09	11.990854499118
Cct8	12469	0.457039831892054	9.73585491679647	12.7464697406766	1.41590573815032e-09	6.42657526768912e-09	10.9808720590511
G3bp1	27041	0.384946096953556	8.9730321098498	12.7388416499115	1.42791319607988e-09	6.47704973352257e-09	10.9989564264916
Tprg	71338	5.2626092647321	-3.07130431219654	12.7365512730135	1.43153952440986e-09	6.49148286045651e-09	11.9124373877338
Atp6v1a	11964	0.554413066607638	7.57145491103078	12.7341115175522	1.43541309599512e-09	6.50500889857423e-09	11.0494405932131
Mmachc	67096	0.636655016780477	4.55518265417788	12.7132403086644	1.46900741705013e-09	6.64694000416176e-09	11.3434381652638
Urb1	207932	0.527727362804124	6.91658468464265	12.7105918986622	1.47332948515105e-09	6.66443185509951e-09	11.05678873327
Sbds	66711	0.520638574015209	6.12962023483627	12.7019829444865	1.4874721651946e-09	6.72632149994807e-09	11.1058323595262
S100a16	67860	0.548221606681368	4.91878665845245	12.6909605651069	1.50578986161956e-09	6.80494019765324e-09	11.2460338132454
Hey1	15213	3.12547352406568	-0.349161172784804	12.6904700439277	1.50661057480303e-09	6.80654316596754e-09	12.3140995922432
Ube2g1	67128	0.450410301317058	6.45682493264942	12.6827641389432	1.51956605688119e-09	6.85447246040971e-09	11.0558523410657
Fam13a	58909	3.9794579813791	-2.07051935334822	12.6764352792992	1.53029465482952e-09	6.89647754657203e-09	12.0036709637551
Sox5	20678	4.75860003157777	-0.81338089323728	12.6744307308097	1.53370944788502e-09	6.9097347920446e-09	12.1745345010441
Klhl24	75785	0.851591232633965	4.6150898480641	12.6725189694442	1.5369736969748e-09	6.92230583349179e-09	11.3048421935899
Ddx21	56200	0.419269124310711	9.15335013043086	12.6710471486367	1.53949178053361e-09	6.93150953960355e-09	10.9122156703806
Hunk	26559	5.33637688655579	-3.75622128671154	12.6703229932795	1.54073231477073e-09	6.93495722327929e-09	11.7778400119908
Gm13056	100503810	1.74177328986956	1.0749708667439	12.6699557130817	1.54136189890383e-09	6.93565369543726e-09	12.1437796958665
Neil2	382913	5.15099187029563	-3.51622096815023	12.6612199048027	1.55641725241825e-09	6.9990857108439e-09	11.7877292398248
Pus7l	78895	0.646218824243421	4.4689770771779	12.6601871810172	1.55820732521013e-09	7.00497882179722e-09	11.2960686301943
A030001D20Rik	100126243	2.49896935646664	-0.313533355546108	12.6596154131777	1.55919933743816e-09	7.00728169926822e-09	12.2777153525227
Vdac1	22333	0.426349708146466	8.49063224273309	12.6587147800381	1.56076328521211e-09	7.01215273571459e-09	10.9216609981424
Tead3	21678	0.568701218217576	5.64439259453245	12.6511659101885	1.57393740472608e-09	7.0691665846953e-09	11.0975397506972
Pappa	18491	3.48011994515391	-0.946257402251329	12.6424796676654	1.58924233840403e-09	7.12913808191932e-09	12.222684158332
Polr2a	20020	0.414978704270791	9.13791038638599	12.6421873159829	1.58976018879321e-09	7.1292715128995e-09	10.8805175564364
Mapk7	23939	0.618842512583509	5.68192961610476	12.6411761086839	1.5915527462629e-09	7.13511952483609e-09	11.0824386419161
Ero1lb	67475	1.35973173002749	2.71282933675994	12.6328338389857	1.60642295476963e-09	7.19515905469646e-09	11.7805169673075
Gria3	53623	8.00262624387137	-0.180331858626401	14.0873458813922	1.61276244919141e-09	7.22133915784478e-09	11.8681633918325
Nr2c1	22025	0.622107079480712	4.26631943609502	12.6220949937965	1.6257820948656e-09	7.27740523371344e-09	11.2954019405733
Stpg1	78806	4.83685219880493	-3.3956208756408	12.6207009377496	1.62831325396864e-09	7.2820402288628e-09	11.7949817907312
Haus6	230376	0.493774885547573	6.83945239239927	12.6209299840369	1.6278970928849e-09	7.2820402288628e-09	10.9572061205419
Cys1	12879	6.02844263159111	-3.01511394477878	12.6165463381047	1.63588146442649e-09	7.3136469756392e-09	11.8238831865443
Ggps1	14593	0.571397187247973	5.19453416272397	12.6143860517746	1.63983145826146e-09	7.32906312098128e-09	11.1163117908591
Fam72a	108900	0.982737426810425	2.79328737723375	12.6058410797172	1.65555487875959e-09	7.39707389390106e-09	11.6384084731718
Zfyve27	319740	0.56959872981217	5.38885423819161	12.5953661743221	1.6750477029601e-09	7.47730646376384e-09	11.0747570866702
Crcp	12909	0.562936341415542	5.53859595949863	12.5851137307359	1.69436211191011e-09	7.55659633788061e-09	11.0321652441839
Stat1	20846	0.80402348238665	3.49143446747077	12.5843324732645	1.69584355141003e-09	7.56089466175059e-09	11.4319532048525
Otx1	18423	1.28784355226184	2.15961581623216	12.5704614209391	1.72237587546922e-09	7.66982379179984e-09	11.7519512650255
Eif4a1	13681	0.446384897203524	9.78170839850272	12.5552280604274	1.75202135750775e-09	7.79708225099276e-09	10.7544202207099
Nr1h4	20186	8.02566883590403	-0.53312724368751	14.2828207158686	1.7629804287914e-09	7.84107556118366e-09	11.8283178617113
Nadk	192185	0.386906048481642	7.86399287469004	12.5402643044878	1.78166885372517e-09	7.91696236005776e-09	10.8066365312411
Il13ra1	16164	1.07875533725368	4.66291117062023	13.9899410178945	1.79503526676271e-09	7.96908361894715e-09	11.3138354423231
Prickle1	106042	3.63494973926186	-0.381504085733576	12.5332386096925	1.79577166564943e-09	7.96993040063068e-09	12.1381351037253
6820426E19Rik	100126203	5.05667815947301	-3.56747842824915	12.5307408188616	1.80081397936204e-09	7.98988122192041e-09	11.667591568965
Tgtp1	21822	5.30079405274117	-2.8167167891976	12.5258218955539	1.81078775320507e-09	8.03169326550661e-09	11.7209806327702
Smagp	207818	5.03623347719846	-2.96093694172021	12.5251028311223	1.81225064706196e-09	8.03574163660806e-09	11.693950287136
Tmem62	96957	0.601725208364157	4.47531087406022	12.5075731451085	1.84830374537285e-09	8.19311821090010e-09	11.1197878527725
Ddx42	72047	0.475551607366715	7.09742512773151	12.5070805537208	1.84932776049117e-09	8.19517028814744e-09	10.8074042482429
Ormdl3	66612	0.629669537426741	4.96247916916777	12.5035368853516	1.85671218840183e-09	8.22539830870401e-09	11.0239357393237
Usp16	74112	0.485029314209904	6.40043554897592	12.5015057176062	1.86095888652421e-09	8.24171179398806e-09	10.8468331552953
Ctnna2	12386	2.8322324292622	-0.460436270396408	12.4949560473122	1.87472293557634e-09	8.29763733243272e-09	12.0974439701261
Prr9	109314	4.62535188197781	-4.22853661103239	12.4933216904623	1.87817429834073e-09	8.31039497169485e-09	11.5088370400277
Brd2	14312	0.431901056397315	8.67874347310064	12.4918861544754	1.88121135174928e-09	8.3187929166364e-09	10.719501105111
Plcxd2	433022	1.3327265393653	3.88700727435179	13.913634888599	1.89657293266659e-09	8.37657824448992e-09	11.4538590372779
Sfxn2	94279	0.544562034950568	4.75283604934004	12.4661294787586	1.93659586211639e-09	8.54559491301268e-09	11.0216723643932
Polr1d	20018	0.56753288848589	6.51762270729082	12.4649548471694	1.93916249066008e-09	8.55175342348462e-09	10.7905278552195
Smarce1	57376	0.492309789892531	6.60528111338514	12.4479561749449	1.97671148902006e-09	8.70158167830833e-09	10.765690177895
Slc38a10	72055	0.537970341219487	7.19936473763658	12.4410004054387	1.99229768375691e-09	8.76755045765394e-09	10.722163328456
Atp6v0c	11984	0.661299400087463	5.33091749153342	12.4388886832867	1.99705525740159e-09	8.78584008723122e-09	10.8912012398667
Ogfrl1	70155	1.87703950715343	1.28640707756611	12.4330868637969	2.01018842996815e-09	8.83563412823194e-09	11.8413496272655
Mrpl33	66845	0.599628611834895	5.44559237316651	12.4208266575099	2.03824282032984e-09	8.95086429156273e-09	10.848816143762
Phldb1	102693	0.450177289319913	7.50608632861651	12.419465641812	2.04138263644184e-09	8.96195815685889e-09	10.6800335039803
Clu	12759	2.80030574076104	-0.0629073124967242	12.4157910136031	2.04988548967408e-09	8.99117941807197e-09	12.0073983390138
Trnt1	70047	0.550157253338891	6.29422143090857	12.4118869071728	2.05896045087187e-09	9.02827269451651e-09	10.746958674166
Naa40	70999	0.408634433306202	6.76664890561335	12.4060900368108	2.07251365244924e-09	9.07680192134141e-09	10.7051330466816
Rabl2	68708	0.65705734541747	4.21115883010469	12.4028010113904	2.0802454460137e-09	9.10247602890237e-09	11.0547662668131
Phactr1	218194	3.41068126463125	-1.11895619281044	12.4003098716108	2.08612191045044e-09	9.12281671288614e-09	11.9462434859366
P2ry1	18441	5.00329995544878	-3.81682820677561	12.4003008530934	2.08614321655756e-09	9.12281671288614e-09	11.510805595401
Cxcr4	12767	4.92735503518094	-3.55378452679237	12.3934732762475	2.10233958197306e-09	9.18539393786972e-09	11.5163982465845
Shb	230126	0.522561449971517	5.93434703769677	12.3845043994684	2.12381818335109e-09	9.27646183792644e-09	10.7446169208446
Epas1	13819	7.84214247187144	-0.512596551940596	13.7616894267438	2.12838725636027e-09	9.2908620043031e-09	11.6150798889172
Aptx	66408	0.710413385312109	4.12704148093431	12.3771345918635	2.14164127170475e-09	9.34313393504167e-09	11.0447281818424
Pan2	103135	0.444400925317751	5.63645991785046	12.3750356542146	2.14674625799428e-09	9.36260849336052e-09	10.7781201383978
Top3b	21976	0.448969567992611	5.95328721390823	12.3571678843095	2.19072919870702e-09	9.54872893951501e-09	10.7146646841888
Xkr8	381560	0.743035517748289	3.33022507019157	12.3566517368585	2.19201383179938e-09	9.55147793176064e-09	11.2136980289113
Eif5a	276770	0.444519722880463	10.3890181473951	12.3507627803605	2.20672739066734e-09	9.61272301463976e-09	10.4905426349041
2410131K14Rik	76792	0.539123156573578	5.12024278014072	12.3500642627829	2.20847956334105e-09	9.61748732920673e-09	10.8199484252268
Bcar1	12927	0.637665831257687	7.71022120783529	12.6063748129021	2.22472840237908e-09	9.6853600730697e-09	10.6171384903411
Akap1	11640	0.526269096590616	6.64200032165702	12.3410532716937	2.23121544837462e-09	9.71070704379012e-09	10.6361045410394
Dlg1	13383	0.525758444668913	7.94000275542669	12.3393471164471	2.23554813699185e-09	9.72376893654047e-09	10.5635603022096
Trim68	101700	1.07304568144224	2.34689607000495	12.3381358933705	2.23862937959255e-09	9.73427231864508e-09	11.4614083753561
Slc11a2	18174	0.466359560956998	6.41897210452835	12.3290428473814	2.26190538485218e-09	9.82963107740286e-09	10.6443499410799
Mta2	23942	0.416029013910531	8.17036937001867	12.3269469889434	2.26730653564778e-09	9.84644573967499e-09	10.5386341203903
Snhg20	76972	0.706649289395642	3.60053937556972	12.3220660516875	2.27993801103479e-09	9.89327824990319e-09	11.089311549765
Dqx1	93838	1.27223399681688	2.34555007552117	12.3084220312352	2.3156445787216e-09	1.00392712130626e-08	11.4376564403464
Gramd3	107022	0.91912125234798	2.96899990097061	12.3003007970757	2.33717869383851e-09	1.0123615659017e-08	11.2545667717686
Wnt5b	22419	7.86987211246636	-1.36892396646418	13.6135690589376	2.38357519083623e-09	1.0312231149798e-08	11.4873173847856
Fah	14085	0.902639114529506	4.0036067057071	12.2823734189997	2.3854689104504e-09	1.03144342528237e-08	10.9463167151163
Pxdc1	66895	0.590676548380395	5.3833013445311	12.2734802328424	2.40981514807502e-09	1.0407380263981e-08	10.6899339980397
Ifi27l2b	217845	3.17889157200821	-0.734654664217032	12.2684151006272	2.42379908634459e-09	1.04646791176911e-08	11.8329100925244
Nos1ap	70729	4.37132583778254	-1.9924668965952	12.2663979030074	2.42939211655418e-09	1.04857273210373e-08	11.580087077993
Dnajb11	67838	0.45928140312537	7.39140516439095	12.2550712430917	2.46105211047515e-09	1.06035773231859e-08	10.4900358858646
BC106179	320099	5.00578289661417	-3.60472158154997	12.2494690091996	2.47687255396018e-09	1.06641754807622e-08	11.3231657734527
Zbtb48	100090	0.822164240941042	4.12352670200067	12.2493156680328	2.47730709340177e-09	1.06641754807622e-08	10.8931980224605
Ier3	15937	0.686345053024548	5.76582822190517	12.2446260261437	2.49063570208930e-09	1.0718392770983e-08	10.6128303020641
Wnt7b	22422	3.3088015343196	-0.911507342113637	12.243554363134	2.49369216221767e-09	1.07283851903833e-08	11.7972616625423
Prelid2	77619	2.34098514525107	0.14580657647678	12.2428333892096	2.49575066652681e-09	1.07321120340882e-08	11.7926352877322
Imp4	27993	0.479267227713754	6.03978214808538	12.2349398125445	2.5184062454453e-09	1.08251446795097e-08	10.5593025942586
Ahdc1	230793	0.471773533808101	6.05035917681556	12.2306688346745	2.53075520231399e-09	1.08718266132347e-08	10.5486304416129
Lrrc47	72946	0.479682913833274	6.24113671114058	12.2276921726371	2.53939972652999e-09	1.0905754897294e-08	10.5285857041066
Kansl1	76719	0.521214829907353	6.08066582709929	12.2239851106512	2.55020914457434e-09	1.09489578970173e-08	10.5438738583025
Bex4	406217	4.97726851302408	-3.41986379283648	12.2220442345065	2.55588796592068e-09	1.0966891783266e-08	11.3721380334576
Cops3	26572	0.477288218237016	6.6355041958963	12.2079223639608	2.59761255677684e-09	1.11328430176885e-08	10.4747247187123
Fkbp11	66120	0.598395248002	5.30680932413431	12.1949248009364	2.63665297673524e-09	1.12935347150132e-08	10.5944426176651
Krit1	79264	0.491769105920908	5.78827198155524	12.1868459104773	2.66123204067382e-09	1.13887943703726e-08	10.5291850645419
Itm2a	16431	7.05478853864586	-1.33087472851008	12.7745589896692	2.68474117001206e-09	1.14793119230668e-08	11.4326007098844
Snhg15	100041286	0.772238419276517	4.34766730718599	12.1717550128902	2.70779648366175e-09	1.15745026164365e-08	10.7483226889383
Bok	51800	0.73226034652941	4.8579411140816	12.1671030102	2.72232405425904e-09	1.16297938392827e-08	10.6301046959986
Cbx1	12412	0.403536583467127	7.23817862545343	12.1635033216377	2.73362202061708e-09	1.16746442202143e-08	10.3837666003421
Sac3d1	66406	0.573452204125456	5.43783353510145	12.1545066305527	2.76207665201282e-09	1.17892728168613e-08	10.530623349129
Med23	70208	0.430714870698966	6.16456978137751	12.1471339670873	2.78562861334076e-09	1.18764009477352e-08	10.439597885906
Tacstd2	56753	5.12093200856947	-3.10834449881354	12.1397821818471	2.80932572021544e-09	1.19649729144498e-08	11.3490158347397
Crot	74114	0.684423507597582	4.98325017575152	12.1396374397946	2.80979440617301e-09	1.19649729144498e-08	10.5945776398594
Amigo2	105827	6.88584755240914	-1.61590992676339	12.6117930309931	2.8179319643123e-09	1.19926323632708e-08	11.3925695279698
Gm35048	102638497	3.42413403539354	-1.11727624855666	12.1361707355319	2.82104463601405e-09	1.20023821595168e-08	11.6382383462947
S100a14	66166	2.15217538954246	0.335869804830206	12.1317456387498	2.83547440384841e-09	1.20602618353552e-08	11.6415997663517
Epcam	17075	4.5712836553282	-1.5704759205869	12.1214028543485	2.86950678214969e-09	1.21872684094441e-08	11.4416640552358
Eif2ak1	15467	0.432169749678751	6.28530372010928	12.1183601952727	2.87960061759812e-09	1.2226583319953e-08	10.3935316102609
Lyrm7	75530	2.42599775692386	0.0127640384413784	12.1125030381553	2.89913736820366e-09	1.2305957686714e-08	11.6573730396805
Efna5	13640	0.967295812628505	5.42648652473276	13.8019838824887	2.92032630213049e-09	1.23922969113649e-08	10.719750410947
Npy1r	18166	6.02591782594242	-1.6319338471883	12.0978098008869	2.94876738812933e-09	1.25057190682395e-08	11.4048372504621
Trmt6	66926	0.459979514577376	6.12898744277749	12.0938039446809	2.96245364371648e-09	1.25564706674762e-08	10.3771260308544
Cacnb2	12296	5.58604381288147	-2.83329397286631	12.0919804447577	2.96870600514048e-09	1.25793211230292e-08	11.278238225905
Inip	66209	0.538047234721883	5.53602785758623	12.0863411206778	2.98813052075483e-09	1.26506186626507e-08	10.4333128890905
Sdad1	231452	0.387592441787878	6.80116045040362	12.0854537600667	2.99119924553486e-09	1.265994093894e-08	10.3145243613525
Gm17501	100216343	0.813618579499473	3.6827731503533	12.0838800273202	2.9966498336006e-09	1.267903513471e-08	10.7840458682523
Col12a1	12816	3.62076882095966	5.70097216550155	27.3687607513913	3.00622974652837e-09	1.27125048285447e-08	11.8005243732222
Strip2	320609	1.91723255312928	0.954206477648688	12.062846207614	3.07051815587406e-09	1.29730946441124e-08	11.4698869037502
Faf1	14084	0.398136124199286	6.91004880899549	12.0590051295861	3.08421449752788e-09	1.30271940285981e-08	10.2748709391711
Prph	19132	5.37468978162506	-1.26896810172114	12.0560056449336	3.09495489582306e-09	1.30687803435651e-08	11.4404665417218
Taf5	226182	0.539851913232578	5.03988106025655	12.0460033332506	3.13105777395847e-09	1.32174074700686e-08	10.4529005275719
Zfp950	414758	0.709544069758734	4.31309663222935	12.0415234316423	3.14737209562998e-09	1.32709344193913e-08	10.611577230274
Hspd1	15510	0.365821807403808	9.78042692475869	12.0405258126032	3.15101733195776e-09	1.32824701733261e-08	10.1336945286755
Rps6kb1	72508	0.50489035506982	6.52549814691761	12.0335081931831	3.1767859110675e-09	1.33795083670853e-08	10.2730982603246
Med20	56771	0.561524682324212	4.9406573505843	12.0280679250213	3.19691597090154e-09	1.34565287236277e-08	10.4513404940446
Hspa4	15525	0.362059531045706	9.34992964552213	12.0251756731118	3.20767281209118e-09	1.34979167656018e-08	10.128949770195
Ncbp2	68092	0.448683935393315	7.22117485901724	12.0226194849977	3.21721166781885e-09	1.35302601843254e-08	10.2115219597016
Itfg2	101142	0.62833217530518	4.93323740928012	12.0188179536898	3.23145331721188e-09	1.35862427032806e-08	10.4380217073969
Eif2ak3	13666	0.634259652125658	5.00465502495564	12.0164178316575	3.24047923719446e-09	1.36163520536428e-08	10.4426944935617
Slc35c2	228875	0.568200992334559	5.33243182591471	12.0079584217402	3.27250518097864e-09	1.37390660170664e-08	10.364805554213
