genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Tab1	0.225068641607933	5.4966712368001	4.5790448289521	0.000327343871185523	0.000588672319433364	-1.70635141788912
Etfbkmt	0.319486212015978	2.65977878104593	4.26081546435478	0.000627917182026853	0.00108314780175154	-1.70686082607415
Zfp3	0.465409280970353	1.2313990106415	4.04646775409314	0.000978092496595622	0.00164006059090704	-1.70876606304649
Meaf6	0.192103036505917	4.8295683993822	4.52947474589857	0.00036208699875371	0.000646801415697936	-1.71002784644267
Prmt9	0.186197215848773	4.79983114947865	4.52438082834557	0.000365864715963613	0.000653248606844875	-1.71058396594215
Mphosph9	0.273847486046394	5.28264432269569	4.57439356389845	0.000340202347228371	0.000610239190106461	-1.71183178698482
Lipt2	-0.433995200928742	2.01790868096422	-4.16884544609692	0.000759144033701429	0.00129377365980966	-1.71271187277063
Ash1l	-0.748487799793875	7.13120468332022	-5.90662190867043	0.000558609799292338	0.000972097649829007	-1.7135698945725
Omp	-1.21550864235291	-1.68330507968292	-3.67865726896353	0.00210417981798496	0.00336317423598152	-1.71798441767994
Rnf113a2	-0.338945062939067	2.95534546643688	-4.30793952760006	0.000569870913198387	0.000990249691950626	-1.71829833565035
Caskin2	0.200659186298553	5.68167843217329	4.58140396460403	0.000325778052596359	0.000586264391506526	-1.72188589667602
Depdc7	0.33922773771702	2.87173677069505	4.28611317756715	0.00059604433487811	0.00103260635693831	-1.72303343198967
Plin4	-1.30343857080606	-1.65438938589054	-3.66460707912028	0.00216684945559127	0.00345870658855933	-1.7247514383823
Lrp1	-0.997015182469113	9.28057477188402	-6.19593691132964	0.000568668527010192	0.000988381848055038	-1.72773910033992
CT025660.2	0.637807806903158	0.883634411625364	4.01602785859301	0.00104187520325246	0.00174192547459147	-1.73114776283046
AC134869.1	0.882381256302383	-0.683071829683353	3.78641533204981	0.00168031333975192	0.00273158810771916	-1.73210416873213
5031425E22Rik	-0.340200908866146	3.1607232899064	-4.32005322519259	0.000555852820027995	0.000967589395088141	-1.73822156630329
C130036L24Rik	0.531271689476336	1.04168847260277	4.01119168032144	0.00105238984578805	0.00175855704080122	-1.73871330720085
Fancm	-0.278673472756608	5.19479584970373	-4.55845700785171	0.000355570897761613	0.000636114202998307	-1.74172034086162
Clns1a	-0.182668624791494	6.68346756569356	-4.6137006311366	0.000305096684307883	0.000551478527050046	-1.74545979219203
CT572999.2	1.0001945335872	-0.544146757971713	3.78770758688532	0.00167578980240074	0.00272452007400171	-1.74898385186033
Gm28529	-0.934029179110676	-0.599477860863436	-3.7714852354604	0.00173347644408892	0.00281270474191554	-1.7493756508681
Snhg3	0.661420549285928	0.0879414602927573	3.85346949566521	0.00146107916676805	0.00239325600919744	-1.75040332315096
9630013D21Rik	0.997092053848547	-0.475455278549466	3.77651083138973	0.00171539482286006	0.00278511438782232	-1.75282962246314
6330418K02Rik	0.854119480220263	-0.411059413226611	3.80467424653795	0.00161752327327002	0.00263448517998091	-1.76205631817015
Tmem219	-0.301861149109917	3.30341774404505	-4.32814324468661	0.000546687106921524	0.000952739600700391	-1.76294458091572
Hnrnph1	0.147716038643919	9.10762123294395	4.66176268228136	0.000276778119988928	0.000503047152680299	-1.76365538233567
