genes	logFC	AveExpr	t	P.Value	adj.P.Val
Cacna2d1	3.88986207781233	3.46152099434218	32.07990226573	2.56044662924467e-14	2.67276488804754e-12
Gm10036	-5.15636316278484	2.32270646319203	-32.024521234402	2.6314336372505e-14	2.72867469483897e-12
Cyp2s1	7.61408004009265	2.77989791704738	32.0394643119016	2.68014388728186e-14	2.7609008544118e-12
Efnb1	2.58887463174281	5.47819436435399	31.9056706730385	2.74841802355677e-14	2.8127274126047e-12
Man2a2	-2.25795954937812	6.49891345513585	-31.8589956040114	2.80190521600161e-14	2.84884622546449e-12
Kcnn4	-3.15117559490788	4.58951822802281	-31.7176320062521	2.9714702241229e-14	2.9902854886209e-12
Bcl2l1	-2.38359932393487	6.70611955528241	-31.7109908519177	2.97920894255244e-14	2.9902854886209e-12
Cx3cl1	-2.41702181829231	4.83229224397768	-31.6814611888638	3.0160077465182e-14	3.00323019843941e-12
Zic1	11.7629389488932	-0.491101867272944	31.9116932660289	3.03046603240149e-14	3.00323019843941e-12
Arhgef40	-2.26786925280965	6.10127248637102	-31.6127882068901	3.10346085024467e-14	3.05622578573151e-12
Fndc3c1	10.9766930741172	-0.935430020263537	31.6854964796669	3.28079660061217e-14	3.21066957327409e-12
Nr2f2	-2.03588743186882	6.59207125220698	-31.4537147100227	3.31670361203933e-14	3.2256487675349e-12
Eml1	-2.1450570677772	5.96459242720195	-31.4376468945363	3.3391062022801e-14	3.22739042687048e-12
Ahcy	-2.13478636265251	7.09877378287034	-31.3697030731587	3.43563652809368e-14	3.30031881944116e-12
Cdh13	-11.4833420923619	-0.705938282066893	-31.5805128533488	3.45936813297074e-14	3.30285281866194e-12
Boc	3.34182181197203	3.69057797855912	31.2886920468006	3.55566222393946e-14	3.37421570317842e-12
Runx3	-7.50599370169382	1.77523532682065	-31.1701340810455	3.84530313857786e-14	3.62709376770194e-12
Lrp2	8.79836213844935	2.93907846657373	31.1927162355722	3.88311247688985e-14	3.64082486006834e-12
Sema5a	-4.79913457690973	3.27850953337456	-31.0081645427665	4.01720674909755e-14	3.74413233793866e-12
Gfpt2	6.3825084317493	1.55235914495752	30.9648682490944	4.1393388520823e-14	3.83513418614821e-12
Aar2	-2.28566858576359	5.97788154306637	-30.833851273389	4.31070085716993e-14	3.97040906009217e-12
P2rx7	4.78663032389047	2.75611298180635	30.7108518194942	4.56029214277926e-14	4.17573417377998e-12
Mtss1	2.24679316548565	5.63701874366101	30.6335159685011	4.69696054227804e-14	4.27052494609007e-12
Pkhd1l1	12.4128771719289	3.62519736821343	30.8852223541641	4.71836004389822e-14	4.27052494609007e-12
St6gal1	4.14650901856145	3.12088913832382	30.6113329765487	4.74902284941221e-14	4.27357469977565e-12
Col7a1	-4.62406472527355	3.86909864048682	-30.594077458355	4.7915917259884e-14	4.28724247117294e-12
Cyba	-6.1165576561275	2.46951671804624	-30.564950441619	4.89946364427822e-14	4.35885237171071e-12
Loxl1	-2.3363715473566	6.75703860735367	-30.5141258210137	4.94472021758063e-14	4.37426153485184e-12
Nes	-1.91927882765697	8.55538878149018	-30.3986748815613	5.19765851184217e-14	4.52594851569284e-12
Cdc42bpg	2.87233178428275	4.19459050500091	30.3985011299323	5.19839191328112e-14	4.52594851569284e-12
Adam8	-3.7701056840696	3.21824211854503	-30.3980850769367	5.20290415649962e-14	4.52594851569284e-12
Socs1	-3.56062624742012	2.88606765576737	-30.3171571839654	5.38722010814143e-14	4.66039184824743e-12
Adamts14	-3.04876762059579	3.41715751382585	-30.2415605614505	5.56515262183097e-14	4.78786592047414e-12
Cxadr	3.23445305218244	6.90298659292501	30.2109365895988	5.64035582476062e-14	4.82604871607114e-12
Dusp6	2.36151797017458	6.0367337388591	29.8678810043135	6.55350448177728e-14	5.57688984650373e-12
Tgfb2	3.2755246315885	4.41831936584729	29.8142724380225	6.7117715314573e-14	5.68069830484099e-12
Tspan9	-1.94682968665979	8.38375680457891	-29.758729872145	6.87680503653139e-14	5.78704656295166e-12
Edn2	5.84654890438083	2.30502702381831	29.7708990032307	6.91134057524563e-14	5.78704656295166e-12
Akr1c14	6.4058830267655	1.54655923902561	29.760289347019	6.97980546390001e-14	5.81328691243332e-12
Prkar2b	-2.41206608616709	6.19618295964481	-29.6415863293314	7.2430352600144e-14	6.00060561382569e-12
Gm26825	-7.06408677269834	3.39145021294687	-29.5760271448823	7.6304131271928e-14	6.28826361818867e-12
Wipf1	-3.09435721434452	4.53998321952145	-29.4942356320983	7.73466067471631e-14	6.3408019290423e-12
Trim25	-12.7035759022974	0.0671047607046994	-29.6150638420492	8.24522913141919e-14	6.72415613227926e-12
Eng	-5.44726700170069	2.89514130884113	-29.3082627395471	8.46668472984804e-14	6.85221401718134e-12
Sh3tc2	5.21600706156225	2.73471640256813	29.2989008885725	8.48977851151603e-14	6.85221401718134e-12
Cemip	6.51109519579292	2.19731666363179	29.2981978849098	8.58427787454752e-14	6.89295502357257e-12
Sept5	-2.75127874614507	4.22908075138966	-29.0971610623007	9.24259221025453e-14	7.38369943000844e-12
Adamts20	9.88929995596974	-1.52337854588123	29.1033544684517	9.85175657262153e-14	7.83039616315269e-12
Celf4	-4.96968761306093	2.23754268401933	-28.8670314867091	1.0305856482367e-13	8.14995458590417e-12
Fxyd6	-10.6913937377129	-1.12418630095372	-29.0081299045336	1.04343331046977e-13	8.153942922392e-12
Rpn2	-1.94700870086898	9.36359541717121	-28.8281175029833	1.04424216254578e-13	8.153942922392e-12
Grb10	2.42435900472909	7.3087807547762	28.812576561043	1.05167755494335e-13	8.153942922392e-12
Dsn1	-1.97537107382601	6.37210307647677	-28.8120521107625	1.05192008578566e-13	8.153942922392e-12
Inhbb	2.21786783179544	6.04410237693086	28.743380676581	1.08543137863641e-13	8.36722141138407e-12
Ehd3	8.61758558340744	0.903748243920833	28.8290146606836	1.09212966798138e-13	8.36722141138407e-12
Gm11942	-7.90245067506862	1.96366321091116	-28.7983874857352	1.09546582535045e-13	8.36722141138407e-12
Pdzrn3	3.10961044689461	3.71999334502852	28.6878534597187	1.11352616892671e-13	8.4638799772109e-12
Nfia	3.99932798976387	2.2141677830813	28.601296908921	1.15981101631123e-13	8.76139790229114e-12
Zbtb7c	2.73506477279567	3.80350939232416	28.5912530592992	1.1638592180844e-13	8.76139790229114e-12
Sema3e	3.9035060381655	5.15451737098426	28.5716987838351	1.17547687815916e-13	8.80651529101253e-12
Podnl1	-3.48370330198158	3.58901959777823	-28.5214399791266	1.20228921035724e-13	8.93504664646209e-12
Atp1b1	3.18261534555626	4.48605415094057	28.5177882246493	1.20404575450473e-13	8.93504664646209e-12
Zfp518b	2.61352811144557	5.78885713678505	28.4203568778057	1.25921153056493e-13	9.30034629508756e-12
Mgat3	2.79632287122993	4.67231002925786	28.2852612633202	1.34057609561858e-13	9.85480774891816e-12
Rgma	-2.6610784016018	3.60989954845294	-28.2721382342958	1.34874299932583e-13	9.85960923411461e-12
Xist	11.2385357563168	2.60299206130536	28.4607381898631	1.35382295652998e-13	9.85960923411461e-12
Gfod1	-2.67618432738437	5.08622898077232	-28.2500790099877	1.36264363557097e-13	9.87790465081957e-12
Sulf2	7.88106362792568	1.72480978944624	28.1692272577725	1.4639158856318e-13	1.05513520025787e-11
Mrgprf	-5.35799088392315	2.13082046892676	-28.1033881577417	1.46902205681579e-13	1.05513520025787e-11
Pcsk5	11.2115959326158	-0.76017411387079	28.1348481174875	1.57422372037821e-13	1.12553401888959e-11
Ccdc80	2.23071075341508	6.38587397985791	27.8795992877967	1.62051238170563e-13	1.14874434416983e-11
Fgfr3	4.44706304537107	2.42159578630452	27.8835359224051	1.62135968873121e-13	1.14874434416983e-11
Ddx3y	-9.55093305651991	-1.63298581671921	-27.9619295251239	1.65690800374908e-13	1.16864259111275e-11
Mid1	3.19555789685614	3.48980398628501	27.7597535625401	1.71512082641309e-13	1.20294722211778e-11
Gm10093	-2.86720563300596	3.23483515921015	-27.752361691575	1.72091057449472e-13	1.20294722211778e-11
Unc5b	2.13212385632553	7.88017703046034	27.7134182271602	1.75281208254747e-13	1.21980140393459e-11
Sema3c	2.66361554509232	7.41149190689968	27.6751081127942	1.78497782957011e-13	1.2366895068765e-11
Ptpre	-3.111001353099	2.99099283324466	-27.5613129550518	1.88438693514064e-13	1.29981192204547e-11
Parm1	11.1282247146995	-0.814947756088216	27.734466069076	1.89741222299559e-13	1.30305616612566e-11
Nfe2l3	4.25358800221032	2.54937766967759	27.4652014410691	1.97602240886462e-13	1.35004119389603e-11
Krt18	2.93206118805574	4.4670011711416	27.4541748575784	1.98307238853039e-13	1.35004119389603e-11
Tnfrsf21	6.75623562122617	1.44164810604452	27.4772679119132	1.99971422824906e-13	1.35547728943393e-11
Sema4f	5.78174841856393	1.40093913427318	27.412285526945	2.04325124937581e-13	1.3743038514373e-11
Syk	-4.26270330557059	1.78508368476415	-27.3934862836491	2.04504277292689e-13	1.3743038514373e-11
Tcaf2	3.37495734639591	2.8420051047229	27.3478975323951	2.08708383995086e-13	1.39656234042524e-11
Twist2	-2.60543625587719	4.69594049727564	-27.3127191891422	2.12201341509731e-13	1.41389302355718e-11
Als2cl	-2.50521688646593	5.4538555575721	-27.2361886092128	2.20156430567811e-13	1.46068194484355e-11
Slc2a3	7.15959099175058	2.12901341506713	27.1925598519208	2.30374682767717e-13	1.52202817838688e-11
Wnt11	4.31124711217905	2.29732274449182	27.1090199502632	2.34551176283462e-13	1.5425520925441e-11
Hoxb7	10.2682295573201	-1.25304610565062	27.2497348208789	2.35451494519121e-13	1.5425520925441e-11
Hoxb9	9.33421550748261	0.846066184308372	27.0789936065281	2.51536727435083e-13	1.64106753257439e-11
Phf20	-1.96617454276844	7.31095376951133	-26.8862361818167	2.60847792777389e-13	1.69475300386239e-11
Gpr137b	-2.11499367783706	5.1178047078259	-26.8649281479052	2.63573998202793e-13	1.69960378870686e-11
Cep250	-2.15120933666456	6.97097459278754	-26.857994228671	2.64467752329608e-13	1.69960378870686e-11
Gpat3	-3.15886838857059	3.00575705757711	-26.8553810269889	2.64850762833359e-13	1.69960378870686e-11
Rnf157	-2.90449275548285	3.49267640381733	-26.8381433090357	2.67063977230404e-13	1.70681132876476e-11
B3galnt1	-6.6720292355068	2.08396637968989	-26.7699987853961	2.81270420629966e-13	1.79029766106667e-11
Upk1b	12.6295493389218	2.92857532243517	26.934295425967	2.86451426360746e-13	1.81589329309982e-11
Prl2c2	-5.82889489593249	2.09112636745818	-26.6833239423005	2.91086260402887e-13	1.83783413926952e-11
Slit3	8.4891598955092	2.20789535645483	26.73974972587	2.92666633622336e-13	1.84039122460183e-11
Apela	9.34588897232652	-1.74553023522533	26.740365504469	2.96741033842681e-13	1.85854844316348e-11
Tgfbr3	-3.16852021065445	4.83466348809854	-26.5770348066544	3.03615082628286e-13	1.88970443897277e-11
Papss2	6.44275323630407	2.01890846719859	26.6059127922708	3.04129211023846e-13	1.88970443897277e-11
Grin2d	-3.38962039340674	2.81077842040293	-26.5031888759118	3.14938528295693e-13	1.94913338974465e-11
Pcp4l1	10.4209485403054	-0.350388256673897	26.5690898828606	3.2900925746382e-13	2.02071575372039e-11
Prrg4	-3.70318471081594	2.94912737186869	-26.4139255428863	3.29288988385855e-13	2.02071575372039e-11
Hs3st1	3.41182218577826	3.01162725783767	26.4062066447228	3.30445195533845e-13	2.02071575372039e-11
Hoxc11	9.86770396829872	-1.47310510261193	26.5327777595238	3.31666846791507e-13	2.02071575372039e-11
Car12	4.64397617994364	1.98208666006878	26.3894279412809	3.34136378443928e-13	2.02787109057171e-11
Btbd11	-4.51045108018204	2.12192922576216	-26.3715158296013	3.36951941090691e-13	2.03706312494133e-11
Akap5	5.32659069952257	2.01150409771597	26.3674114600303	3.39013592086656e-13	2.04164416342033e-11
Gm6166	-2.74105940094333	4.82631281727724	-26.3128891409643	3.46030466695297e-13	2.06543867953351e-11
